tradition_id,motif_id,motif_state,source_ids,positive_source_count,assessed_source_count,absence_closed,matrix_version,notes
GRC_ARCH,FLOOD_HIGH_REFUGE,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,FLOOD_POST_RITUAL,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,FLOOD_REPOPULATION,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,DIV_SUCCESSION_YOUNGER_OLDER,not_observed,SRC_GRC_THEO,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
GRC_ARCH,DIV_FATHER_SON,present,SRC_GRC_THEO,1,2,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
GRC_ARCH,DIV_STORM_SERPENT,present,SRC_GRC_THEO,1,2,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
GRC_ARCH,DIV_STORM_SEA,not_observed,SRC_GRC_THEO,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
GRC_ARCH,DIV_BODY_TO_COSMOS,not_observed,SRC_GRC_THEO,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
GRC_ARCH,DIV_COUNCIL,not_observed,SRC_GRC_THEO,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
GRC_ARCH,DIV_KINGSHIP_TRANSFER,not_observed,SRC_GRC_THEO,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
GRC_ARCH,DIV_PRIMORDIAL_REBELLION,not_observed,SRC_GRC_THEO,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
GRC_ARCH,ANTH_EARTH_DUST,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_CLAY_MUD,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_POTTER_FORMING,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_DIVINE_BLOOD_FLESH,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_BREATH_ANIMATION,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_CREATED_FOR_SERVICE,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_BODY_SACRIFICE,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
GRC_ARCH,ANTH_FIRST_PAIR,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,FLOOD_DSTR_INUNDATION,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,FLOOD_EXTERMINATORY,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,FLOOD_WARNING,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,FLOOD_SELECTED_SURVIVOR,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,FLOOD_VESSEL,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,FLOOD_HIGH_REFUGE,not_observed,SRC_HEB_FLOOD,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
HEB_GEN,FLOOD_POST_RITUAL,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,FLOOD_REPOPULATION,present,SRC_HEB_FLOOD,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,DIV_SUCCESSION_YOUNGER_OLDER,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_FATHER_SON,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_STORM_SERPENT,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_STORM_SEA,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_BODY_TO_COSMOS,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_COUNCIL,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_KINGSHIP_TRANSFER,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,DIV_PRIMORDIAL_REBELLION,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
HEB_GEN,ANTH_EARTH_DUST,present,SRC_HEB_GEN2,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,ANTH_CLAY_MUD,not_observed,SRC_HEB_GEN2,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
HEB_GEN,ANTH_POTTER_FORMING,not_observed,SRC_HEB_GEN2,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
HEB_GEN,ANTH_DIVINE_BLOOD_FLESH,not_observed,SRC_HEB_GEN2,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
HEB_GEN,ANTH_BREATH_ANIMATION,present,SRC_HEB_GEN2,1,1,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
HEB_GEN,ANTH_CREATED_FOR_SERVICE,not_observed,SRC_HEB_GEN2,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
HEB_GEN,ANTH_BODY_SACRIFICE,not_observed,SRC_HEB_GEN2,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
HEB_GEN,ANTH_FIRST_PAIR,not_observed,SRC_HEB_GEN2,0,1,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_DSTR_INUNDATION,present,SRC_CHN_YAO;SRC_CHN_NUWA,2,2,false,0.1.1-seed,At least one eligible frozen source passage provides positive evidence.
CHN_WS_HAN,FLOOD_EXTERMINATORY,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_WARNING,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_SELECTED_SURVIVOR,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_VESSEL,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_HIGH_REFUGE,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_POST_RITUAL,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,FLOOD_REPOPULATION,not_observed,SRC_CHN_YAO;SRC_CHN_NUWA,0,2,false,0.1.1-seed,"Passage-level absence exists, but tradition-level absence coverage is not yet closed; conservatively retained as not_observed."
CHN_WS_HAN,DIV_SUCCESSION_YOUNGER_OLDER,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_FATHER_SON,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_STORM_SERPENT,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_STORM_SEA,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_BODY_TO_COSMOS,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_COUNCIL,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_KINGSHIP_TRANSFER,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,DIV_PRIMORDIAL_REBELLION,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_EARTH_DUST,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_CLAY_MUD,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_POTTER_FORMING,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_DIVINE_BLOOD_FLESH,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_BREATH_ANIMATION,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_CREATED_FOR_SERVICE,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_BODY_SACRIFICE,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
CHN_WS_HAN,ANTH_FIRST_PAIR,not_observed,,0,0,false,0.1.1-seed,No closed tradition-level negative evidence.
